estacion_code;Estado_ultima_semana;calidad_ultima_reportada;dias_desde_ultima_cal1;dias_desde_ultima_actividad;fecha_ultima_actividad;hora_ultima_actividad
sn_1038;ACTIVA;cal1;;0;09/12/2025;10:39:00
sn_1037;ACTIVA;cal1;;0;09/12/2025;10:39:00
sn_1035;ACTIVA;cal1;;0;09/12/2025;10:39:00
sn_1034;ACTIVA;cal1;;0;09/12/2025;10:39:00
sn_1033;ACTIVA;cal1;;0;09/12/2025;10:39:00
sn_1031;ACTIVA;cal1;;0;09/12/2025;10:39:00
sn_1030;ACTIVA;cal1;;0;09/12/2025;10:38:00
sn_1023;ACTIVA;cal1;;0;09/12/2025;10:39:00
sn_1022;ACTIVA;cal1;;0;09/12/2025;10:37:00
sn_1021;ACTIVA;cal1;;0;09/12/2025;10:38:00
sn_1019;ACTIVA;cal1;;0;09/12/2025;10:39:00
sn_1018;ACTIVA;cal1;;0;09/12/2025;10:38:00
sn_1016;ACTIVA;cal1;;0;09/12/2025;9:52:00
sn_1014;ACTIVA;cal1;;0;09/12/2025;10:37:00
sn_1013;ACTIVA;cal1;;0;09/12/2025;10:38:00
sn_1012;ACTIVA;cal1;;0;09/12/2025;10:38:00
sn_1010;ACTIVA;cal1;;0;09/12/2025;10:38:00
sn_1009;ACTIVA;cal1;;0;09/12/2025;10:37:00
sn_1004;ACTIVA;cal1;;0;09/12/2025;10:37:00
sn_1003;ACTIVA;cal1;;0;09/12/2025;10:38:00
sn_1002;ACTIVA;cal1;;0;09/12/2025;10:38:00
sn_1001;ACTIVA;cal1;;0;09/12/2025;10:37:00
sm_516;ACTIVA;cal1;;0;09/12/2025;10:36:00
sm_515;ACTIVA;cal1;;0;09/12/2025;10:36:00
sm_514;ACTIVA;cal1;;0;09/11/2025;11:16:00
sm_513;ACTIVA;cal1;;0;09/12/2025;10:36:00
sm_512;ACTIVA;cal1;;0;09/12/2025;10:36:00
sm_511;ACTIVA;cal1;;0;09/12/2025;10:36:00
sm_510;ACTIVA;cal1;;0;09/12/2025;10:36:00
sm_509;ACTIVA;cal1;;0;09/12/2025;10:36:00
sm_508;ACTIVA;cal1;;0;09/12/2025;10:36:00
sm_507;ACTIVA;cal1;;0;09/12/2025;10:36:00
sm_506;ACTIVA;cal1;;0;09/12/2025;3:16:00
sm_505;ACTIVA;cal1;;0;09/12/2025;10:36:00
sm_504;ACTIVA;cal1;;0;09/12/2025;10:36:00
sm_503;ACTIVA;cal1;;0;09/12/2025;10:36:00
sm_502;ACTIVA;cal1;;0;09/12/2025;10:36:00
sm_501;ACTIVA;cal1;;0;09/12/2025;10:36:00
sn_1008;ACTIVA;cal1;;2;09/10/2025;4:40:00
sn_1007;ACTIVA;cal1;;3;09/08/2025;12:47:00
sn_1042;ACTIVA;cal1;;5;09/06/2025;23:45:00
sn_1044;ACTIVA;cal1;;6;09/05/2025;13:12:00
sp_106;ACTIVA;cal1;;7;09/05/2025;10:34:00
sn_1036;INACTIVA;cal1;;9;09/02/2025;22:18:00
sn_1005;INACTIVA;cal2;0;10;09/01/2025;16:03:00
sp_158;INACTIVA;cal1;;15;08/27/2025;15:08:00
sn_1043;INACTIVA;cal1;;15;08/27/2025;16:11:00
sn_1011;INACTIVA;cal1;;41;08/01/2025;11:01:00
sm_517;INACTIVA;cal1;;200;02/24/2025;8:26:00
sp_147;INACTIVA;;;307;11/08/2024;10:41:00
sn_1032;INACTIVA;;;354;09/22/2024;19:58:00
sn_1015;INACTIVA;;;547;03/14/2024;6:30:00
sp_152;INACTIVA;;;949;02/06/2023;10:17:00
