estacion_code,Estado_ultima_semana,calidad_ultima_reportada,dias_desde_ultima_cal1,dias_desde_ultima_actividad,fecha_ultima_actividad,hora_ultima_actividad
sn_1040,ACTIVA,cal1,,5.0,2026-07-24,09:48:00
sp_158,ACTIVA,cal1,,7.0,2026-07-21,17:40:00
sp_131,ACTIVA,cal1,,7.0,2026-07-21,10:56:00
sn_1060,ACTIVA,cal1,,7.0,2026-07-22,09:31:00
sn_1043,ACTIVA,cal1,,7.0,2026-07-21,15:04:00
sm_507,INACTIVA,cal1,,12.0,2026-07-16,18:54:00
sn_1022,INACTIVA,cal1,,29.0,2026-06-30,10:26:00
sp_161,INACTIVA,cal1,,63.0,2026-05-27,07:08:00
sp_154,INACTIVA,cal1,,137.0,2026-03-13,16:16:00
sp_147,INACTIVA,cal1,,278.0,2025-10-23,22:11:00
sn_1032,INACTIVA,,,674.0,2024-09-22,19:58:00
sp_152,INACTIVA,,,1269.0,2023-02-06,10:17:00
