estacion_code,Estado_ultima_semana,calidad_ultima_reportada,dias_desde_ultima_cal1,dias_desde_ultima_actividad,fecha_ultima_actividad,hora_ultima_actividad
sn_1011,ACTIVA,cal1,,0.0,2026-05-04,10:07:00
sn_1010,ACTIVA,cal1,,0.0,2026-05-04,10:06:00
sn_1009,ACTIVA,cal1,,0.0,2026-05-04,00:56:00
sn_1008,ACTIVA,cal1,,0.0,2026-05-04,10:06:00
sn_1007,ACTIVA,cal1,,0.0,2026-05-04,10:06:00
sn_1005,ACTIVA,cal1,,0.0,2026-05-04,10:06:00
sn_1004,ACTIVA,cal1,,0.0,2026-05-04,10:06:00
sn_1003,ACTIVA,cal1,,0.0,2026-05-04,10:06:00
sn_1002,ACTIVA,cal1,,0.0,2026-05-04,10:06:00
sn_1001,ACTIVA,cal1,,0.0,2026-05-04,10:05:00
sm_517,ACTIVA,cal1,,0.0,2026-05-04,10:08:00
sm_516,ACTIVA,cal1,,0.0,2026-05-04,10:08:00
sm_515,ACTIVA,cal1,,0.0,2026-05-04,10:08:00
sm_514,ACTIVA,cal1,,0.0,2026-05-04,10:06:00
sm_513,ACTIVA,cal1,,0.0,2026-05-04,10:06:00
sm_512,ACTIVA,cal1,,0.0,2026-05-04,10:06:00
sm_511,ACTIVA,cal1,,0.0,2026-05-04,10:05:00
sm_510,ACTIVA,cal1,,0.0,2026-05-04,10:06:00
sm_509,ACTIVA,cal1,,0.0,2026-05-04,10:06:00
sm_507,ACTIVA,cal1,,0.0,2026-05-04,10:05:00
sm_506,ACTIVA,cal1,,0.0,2026-05-04,10:08:00
sm_505,ACTIVA,cal1,,0.0,2026-05-04,10:06:00
sm_504,ACTIVA,cal1,,0.0,2026-05-04,10:06:00
sm_503,ACTIVA,cal1,,0.0,2026-05-04,10:08:00
sm_502,ACTIVA,cal1,,0.0,2026-05-04,10:06:00
sm_501,ACTIVA,cal1,,0.0,2026-05-04,10:09:00
sn_1038,ACTIVA,cal1,,3.0,2026-04-30,15:13:00
sp_101,ACTIVA,cal1,,4.0,2026-04-30,03:16:00
sn_1030,ACTIVA,cal1,,5.0,2026-04-28,23:56:00
sp_158,ACTIVA,cal1,,6.0,2026-04-28,08:49:00
sn_1045,INACTIVA,cal1,,8.0,2026-04-25,20:09:00
sn_1037,INACTIVA,cal1,,11.0,2026-04-22,16:58:00
sp_154,INACTIVA,cal1,,51.0,2026-03-13,16:16:00
sn_1022,INACTIVA,cal1,,51.0,2026-03-13,16:18:00
sm_508,INACTIVA,cal1,,54.0,2026-03-10,20:16:00
sp_147,INACTIVA,cal1,,192.0,2025-10-23,22:11:00
sn_1032,INACTIVA,,,588.0,2024-09-22,19:58:00
sp_152,INACTIVA,,,1182.0,2023-02-06,10:17:00
